,epi_len,epi_rew,total_step,ave_loss
992,88.0,10.144807788381609,87384.0,0.009697539022785018
993,88.0,12.249119064620082,87472.0,0.012207115344195203
994,88.0,1.6207126841301918,87560.0,0.012981996956196699
995,88.0,0.7323538228673179,87648.0,0.010731034023179249
996,88.0,11.659273138977863,87736.0,0.009810195463201539
997,88.0,5.730051249089509,87824.0,0.008522316453639756
998,88.0,1.048771152518869,87912.0,0.009917224249379202
999,88.0,9.957403313799027,88000.0,0.008143648081882433
1000,88.0,4.883709285286441,88088.0,0.009140094953843138
1001,88.0,8.84782783926918,88176.0,0.008473113009875471
1002,88.0,5.658038997019361,88264.0,0.00848616041581739
1003,88.0,9.941668289765035,88352.0,0.009044031104580923
1004,88.0,11.751887080484055,88440.0,0.009032390969382091
1005,88.0,7.09708475689888,88528.0,0.01042648231271993
1006,88.0,6.2564236347245235,88616.0,0.008307582656429573
1007,88.0,5.975589847560641,88704.0,0.008962262993339788
1008,88.0,11.336584806647979,88792.0,0.008044326466254213
1009,88.0,5.5739707012628985,88880.0,0.008326025954871015
1010,88.0,2.1329154264934584,88968.0,0.009892150738530538
1011,88.0,9.07486851692547,89056.0,0.009823753138665448
1012,88.0,12.88385379750782,89144.0,0.008140082915567538
1013,88.0,7.779566154095281,89232.0,0.007273845141753554
1014,88.0,8.98945664442323,89320.0,0.00896450667642057
1015,88.0,9.44992934147929,89408.0,0.009096381868320432
1016,88.0,10.908052743476121,89496.0,0.011572784786535934
1017,88.0,13.305712579211043,89584.0,0.01049213610928167
1018,88.0,9.881940868341575,89672.0,0.008947732858359814
1019,88.0,9.843639024419874,89760.0,0.00825940993275832
1020,88.0,10.460310506119017,89848.0,0.008974630872464993
1021,88.0,8.565478874554033,89936.0,0.009649666618894447
1022,88.0,5.697938671002415,90024.0,0.010901526632634077
1023,88.0,9.280882547010876,90112.0,0.010578380072150718
1024,88.0,11.69508352591303,90200.0,0.009568905817683448
1025,88.0,9.904231465557178,90288.0,0.008076034909622236
1026,88.0,13.326489190457231,90376.0,0.010001138953322714
1027,88.0,10.73269475261436,90464.0,0.0105619389267469
1028,88.0,11.624454810247922,90552.0,0.009894181762567976
1029,88.0,15.119090299225645,90640.0,0.007996897996318612
1030,88.0,5.849124381870517,90728.0,0.00935486130501059
1031,88.0,11.2205097406617,90816.0,0.00974912990138612
1032,88.0,7.393554538968271,90904.0,0.010283419185064056
1033,88.0,11.959283482257655,90992.0,0.008816676531833682
1034,88.0,7.926672215635644,91080.0,0.009086094288663431
1035,88.0,7.115362131521722,91168.0,0.011481857858598232
1036,88.0,10.954054769551906,91256.0,0.010774129239672964
1037,88.0,11.232193866983177,91344.0,0.008745870552957058
1038,88.0,9.92290020329973,91432.0,0.010064131432128224
1039,88.0,12.08882017601124,91520.0,0.009586051423949275
1040,88.0,12.465400467064576,91608.0,0.009420230815356428
1041,88.0,7.716377225271303,91696.0,0.010319811101494865
1042,88.0,9.539200596477649,91784.0,0.008684858870269223
1043,88.0,12.547045804759094,91872.0,0.009320508371191945
1044,88.0,12.881845606401866,91960.0,0.010088692779060115
1045,88.0,7.370379516569268,92048.0,0.009134428956630554
1046,88.0,13.79605673127865,92136.0,0.009707226587290113
1047,88.0,18.128258627961493,92224.0,0.009916360955685377
1048,88.0,6.638569092224148,92312.0,0.009719198463823308
1049,88.0,10.83953079544327,92400.0,0.010078336958858099
1050,88.0,12.33666984725419,92488.0,0.009566330223936926
1051,88.0,12.143833277266536,92576.0,0.011412311303005978
1052,88.0,11.9922686454795,92664.0,0.009141993454911491
1053,88.0,11.631904214955409,92752.0,0.009837293320081451
1054,88.0,13.507735406220519,92840.0,0.00981053024191748
1055,88.0,-0.23469675017686864,92928.0,0.010653044859116728
1056,88.0,12.573619142784775,93016.0,0.010521686254915867
1057,88.0,7.891866962085858,93104.0,0.009428370373577556
1058,88.0,0.4350748167944545,93192.0,0.009879830251024528
1059,88.0,10.986132620122012,93280.0,0.01112644708800045
1060,88.0,9.508460420534306,93368.0,0.010666283270852133
1061,88.0,11.667947965174736,93456.0,0.012260909869589588
1062,88.0,8.382079972083744,93544.0,0.011090959644537757
1063,88.0,6.534745213658047,93632.0,0.010743775976483117
1064,88.0,12.54611329726026,93720.0,0.008656410944902083
1065,88.0,6.860960530715761,93808.0,0.008963463319973513
1066,88.0,11.726842371191566,93896.0,0.009239841337231073
1067,88.0,9.90962947273266,93984.0,0.010868489064953545
1068,88.0,0.46116839726928216,94072.0,0.009380029260434887
1069,88.0,6.899054348844414,94160.0,0.009210727791386571
1070,88.0,9.765830285614467,94248.0,0.010298257037489251
1071,88.0,10.677899543291483,94336.0,0.010451244528998028
1072,88.0,7.3624809154974,94424.0,0.010108464503322135
1073,88.0,10.421928401760596,94512.0,0.009693913817913695
1074,88.0,8.948468135584259,94600.0,0.01002203444526954
1075,88.0,13.119384276441217,94688.0,0.01154866082255136
1076,88.0,9.620889661257191,94776.0,0.011500236472453584
1077,88.0,11.979581314015244,94864.0,0.010196445594457064
1078,88.0,8.796938003554304,94952.0,0.00922672952186655
1079,88.0,13.212294508437623,95040.0,0.009421430655162443
1080,88.0,10.51752257840225,95128.0,0.008727820314974948
1081,88.0,9.969838599398873,95216.0,0.008878972804681822
1082,88.0,10.171874136016907,95304.0,0.010909707137298856
1083,88.0,11.073256082597013,95392.0,0.008333307690918446
1084,88.0,6.455445301101948,95480.0,0.012102687371556054
1085,88.0,10.392568898815057,95568.0,0.008592428946444257
1086,88.0,11.618072267272417,95656.0,0.009877779521048069
1087,88.0,9.983457993039027,95744.0,0.010810022475197911
1088,88.0,3.401033732879447,95832.0,0.009302318286658688
1089,88.0,12.187495080514845,95920.0,0.0101820069195872
1090,88.0,13.038954658040698,96008.0,0.01057420300573788
1091,88.0,7.154666378999828,96096.0,0.009460279400545087
1092,88.0,3.479947031578398,96184.0,0.010250298158180985
1093,88.0,11.374339688387737,96272.0,0.010386156320402568
1094,88.0,13.371702179264245,96360.0,0.011238024697046389
1095,88.0,11.496925824297458,96448.0,0.010282259349795904
1096,88.0,9.685875599097987,96536.0,0.010614757955243642
1097,88.0,8.611118877859878,96624.0,0.011253457389433275
1098,88.0,9.163260911556925,96712.0,0.00942880774594166
1099,88.0,11.95628097007468,96800.0,0.009526871737431396
1100,88.0,12.244181788301681,96888.0,0.010245547248897228
1101,88.0,11.027819223110853,96976.0,0.010322041767226025
1102,88.0,6.607099563614909,97064.0,0.01050748229450123
1103,88.0,11.405705529844704,97152.0,0.011861211980100383
1104,88.0,14.166728702143917,97240.0,0.010485173626379534
1105,88.0,10.424311683369186,97328.0,0.0115986526732079
1106,88.0,13.311249259164892,97416.0,0.009458300869234583
1107,88.0,10.717886105474719,97504.0,0.010376967510885814
1108,88.0,10.069448162493899,97592.0,0.009617605521766976
1109,88.0,14.858990643356822,97680.0,0.008367640220306137
1110,88.0,4.26324557913111,97768.0,0.00935067164457657
1111,88.0,12.387346057386061,97856.0,0.009609724543142047
1112,88.0,14.303457875551086,97944.0,0.010675319660962983
1113,88.0,10.200811652160155,98032.0,0.010627146704461087
1114,88.0,13.074181436864693,98120.0,0.010042397093705156
1115,88.0,8.453661842687698,98208.0,0.010908700822090561
1116,88.0,13.75503878078227,98296.0,0.009986137378622185
1117,88.0,8.859074964340161,98384.0,0.011149597100236198
1118,88.0,12.778049704824143,98472.0,0.010594643610106274
1119,88.0,9.63134405293224,98560.0,0.012241849866272374
1120,88.0,15.057265798135946,98648.0,0.014219898561185057
1121,88.0,14.487939652385762,98736.0,0.013360428560355847
1122,88.0,12.736133309261701,98824.0,0.009472978936338966
1123,88.0,8.089585749825048,98912.0,0.009985875549980185
1124,88.0,10.403146664333555,99000.0,0.010475791821425611
1125,88.0,15.784572482309509,99088.0,0.009477612943473187
1126,88.0,11.14416015947549,99176.0,0.010346814820712263
1127,88.0,10.67840540034943,99264.0,0.00983456880997189
1128,88.0,13.613754864946864,99352.0,0.010300348682159727
1129,88.0,3.7187650096202383,99440.0,0.011334889504889195
1130,88.0,6.3963228052162036,99528.0,0.010370589136569337
1131,88.0,10.464872567519942,99616.0,0.010435168504376303
1132,88.0,12.607274139964622,99704.0,0.011101121104068377
1133,88.0,8.838821138347017,99792.0,0.009993501684882423
1134,88.0,11.544324125862286,99880.0,0.010764443019235676
1135,88.0,13.106107120132066,99968.0,0.010876858458769593
1136,88.0,14.631222707294457,100056.0,0.00956164615821432
1137,88.0,9.139014788989446,100144.0,0.010093623560599306
1138,88.0,8.828175113607871,100232.0,0.010011800861155445
1139,88.0,14.073169597799474,100320.0,0.010247629601508379
1140,88.0,9.390675415846466,100408.0,0.009740266694941303
1141,88.0,12.366289752618712,100496.0,0.01228851691650396
1142,88.0,14.24944969555305,100584.0,0.013400862543759022
1143,88.0,10.252217394284637,100672.0,0.00987338039770045
1144,88.0,13.599715041413685,100760.0,0.010426806815137918
1145,88.0,7.938649842593792,100848.0,0.010415284174748442
1146,88.0,7.131114139294418,100936.0,0.00949791406111961
1147,88.0,13.973898062671687,101024.0,0.009427895092151382
1148,88.0,11.836178964403867,101112.0,0.008789563011801378
1149,88.0,9.23755918077649,101200.0,0.009575982197103176
1150,88.0,14.413347186145955,101288.0,0.010770086558874358
1151,88.0,6.564772207352723,101376.0,0.01090391060676087
1152,88.0,12.058228146622056,101464.0,0.010410668899897824
1153,88.0,3.9029997681383515,101552.0,0.010913607452742079
1154,88.0,10.942306381466993,101640.0,0.010752041400833563
1155,88.0,10.78740771853473,101728.0,0.00870956230739301
1156,88.0,13.934368570782649,101816.0,0.009246743474663659
1157,88.0,13.289785471728807,101904.0,0.009686461628668687
1158,88.0,13.870413390535017,101992.0,0.00945432346568189
1159,88.0,4.669457583939046,102080.0,0.009746280795132572
1160,88.0,12.844357633568718,102168.0,0.00973833098330281
1161,88.0,14.751789391414698,102256.0,0.011738291264257648
1162,88.0,10.834322720648482,102344.0,0.011778321942653169
1163,88.0,10.61259025690331,102432.0,0.010869724295017395
1164,88.0,10.33982945074153,102520.0,0.01005452714691108
1165,88.0,9.368045949285106,102608.0,0.010699334300377152
1166,88.0,13.010430375748477,102696.0,0.010280344169586897
1167,88.0,-0.5204201774673094,102784.0,0.009097490713677624
1168,88.0,12.95078329345262,102872.0,0.010721991791135886
1169,88.0,11.20981079530088,102960.0,0.009959484133022752
1170,88.0,15.077790850190794,103048.0,0.011729431888935242
1171,88.0,10.262809003584175,103136.0,0.011491346278820525
1172,88.0,15.683684509364163,103224.0,0.01107895160517232
1173,88.0,14.153909436919937,103312.0,0.010410202730616385
1174,88.0,4.630309161533386,103400.0,0.010870918419889429
1175,88.0,9.492141340156495,103488.0,0.009599443313411692
1176,88.0,10.473045061994851,103576.0,0.01119460974057967
1177,88.0,10.213172350643674,103664.0,0.010125134246085177
1178,88.0,14.890876113765772,103752.0,0.009878046048635786
1179,88.0,8.088710043496777,103840.0,0.010223347757180984
1180,88.0,15.383096968790978,103928.0,0.009087549480186268
1181,88.0,14.553793105568914,104016.0,0.00910633019256321
1182,88.0,13.842865864244812,104104.0,0.009503491117026319
1183,88.0,12.797058756866107,104192.0,0.01083169924095273
1184,88.0,11.074175248516143,104280.0,0.009528772333975543
1185,88.0,17.011613916112122,104368.0,0.010825362373990092
1186,88.0,14.958444652154471,104456.0,0.010218259793790903
1187,88.0,11.478622383101401,104544.0,0.009875392223792996
1188,88.0,9.606171860953427,104632.0,0.01131100385365161
1189,88.0,7.538451550530441,104720.0,0.01004117234102027
1190,88.0,9.565519916493255,104808.0,0.010507583321834152
1191,88.0,12.592195252842748,104896.0,0.010709056059237231
1192,88.0,14.272636228500573,104984.0,0.011189102195203304
1193,88.0,17.589781412192952,105072.0,0.010342166822573001
1194,88.0,16.153268679051294,105160.0,0.008355552880940113
1195,88.0,13.059557336406604,105248.0,0.009531625123186544
1196,88.0,14.71342485803053,105336.0,0.01006585160608996
1197,88.0,12.233190300588607,105424.0,0.009617731504311616
1198,88.0,3.668574977500496,105512.0,0.009244004391472448
1199,88.0,11.184310084887976,105600.0,0.009961795823817904
1200,88.0,11.215732325717955,105688.0,0.010700082406401634
1201,88.0,12.08701764407439,105776.0,0.010280373167585243
1202,88.0,12.608941196151159,105864.0,0.01064887941306965
1203,88.0,10.363761021414435,105952.0,0.010809094581583684
1204,88.0,12.307653794646306,106040.0,0.011074354533444752
1205,88.0,12.95400955728363,106128.0,0.009309291479770433
1206,88.0,5.402162127301251,106216.0,0.010659818241203373
1207,88.0,13.00621266319549,106304.0,0.01037192744710906
1208,88.0,-0.6201635018615086,106392.0,0.009687796531414444
1209,88.0,10.168979289940596,106480.0,0.011407514653083954
1210,88.0,14.383015966821173,106568.0,0.009635224536230618
1211,88.0,15.092271326948985,106656.0,0.010675302092832599
1212,88.0,16.296652359054843,106744.0,0.010506116107783535
1213,88.0,15.135749919412454,106832.0,0.00969416182488203
1214,88.0,12.27192182307042,106920.0,0.009724298449741169
1215,88.0,14.778881664592916,107008.0,0.01062905456108803
1216,88.0,12.291835399763363,107096.0,0.010344067927111279
1217,88.0,8.06372717858512,107184.0,0.011042364280332218
1218,88.0,13.70119886801261,107272.0,0.010997072793543339
1219,88.0,15.582957561557578,107360.0,0.010696780211715535
1220,88.0,16.954682949017766,107448.0,0.010308661286465147
1221,88.0,-5.0,107536.0,0.011502446903085167
1222,88.0,-1.4201328373913782,107624.0,0.011357779360630295
1223,88.0,15.062368082482127,107712.0,0.011512444079430266
1224,88.0,17.127806248085836,107800.0,0.01170323439873755
1225,88.0,12.6136577459365,107888.0,0.010189784733070568
1226,88.0,15.959952053353343,107976.0,0.011773340573365038
1227,88.0,16.552914955770618,108064.0,0.009991282046857205
1228,88.0,14.89187312159481,108152.0,0.009902350858531216
1229,88.0,17.739330970929572,108240.0,0.011927360795776953
1230,88.0,17.762630294609625,108328.0,0.010667973854155703
1231,88.0,0.42522946889254243,108416.0,0.010487900623543695
1232,88.0,11.400246225326871,108504.0,0.011707185111431912
1233,88.0,14.098156893136693,108592.0,0.010044057176194408
1234,88.0,11.3693284352459,108680.0,0.01044218826361678
1235,88.0,12.851467682249435,108768.0,0.012201824183152481
1236,88.0,11.707620280435393,108856.0,0.009988549948585305
1237,88.0,12.25964862193719,108944.0,0.010375203077935359
1238,88.0,-6.514207944999466,109032.0,0.009397933407771316
1239,88.0,5.339352496198499,109120.0,0.011714769336818294
1240,88.0,15.164373812828192,109208.0,0.012530839917334642
1241,88.0,13.095548534133016,109296.0,0.009951464260335673
1242,88.0,14.779575704967264,109384.0,0.009912472091276537
1243,88.0,16.142823190143705,109472.0,0.01036453361368992
1244,88.0,11.503773931439325,109560.0,0.010574291608381
1245,88.0,12.863338597287896,109648.0,0.009830665351314978
1246,88.0,11.727227993871132,109736.0,0.011335445906628262
1247,88.0,15.677376427560397,109824.0,0.012542503208599308
1248,88.0,12.468452297147637,109912.0,0.00979430150155994
1249,88.0,14.336278309497239,110000.0,0.010432972890240226
1250,88.0,9.442912602171974,110088.0,0.010701349894092842
1251,88.0,-0.718680407632684,110176.0,0.009698073697191749
1252,88.0,13.129693655558153,110264.0,0.011019614207642999
1253,88.0,9.626853940766178,110352.0,0.010115304474972865
1254,88.0,16.545723929338603,110440.0,0.009716219607401978
1255,88.0,12.40188979940239,110528.0,0.010754294820468534
1256,88.0,16.10327459669618,110616.0,0.012352526632391593
1257,88.0,15.044306009751864,110704.0,0.014871874379671433
1258,88.0,15.21839229658152,110792.0,0.01039999031292444
1259,88.0,9.578360919023748,110880.0,0.01033568386496468
1260,88.0,17.723264623521633,110968.0,0.010465303393588825
1261,88.0,-4.577570420602173,111056.0,0.012654209953986785
1262,88.0,14.042216022918598,111144.0,0.009584069421345537
1263,88.0,16.607709000028716,111232.0,0.01033826297233728
1264,88.0,16.75679255842939,111320.0,0.010886337798596784
1265,88.0,6.092868435890903,111408.0,0.009934297604063018
1266,88.0,15.704497544852327,111496.0,0.011087780627845363
1267,88.0,13.110707269656663,111584.0,0.011890694837678562
1268,88.0,7.3357770670783715,111672.0,0.011835222576998851
1269,88.0,15.35756327823983,111760.0,0.011623785365372896
1270,88.0,13.741764898556706,111848.0,0.010829864239150827
1271,88.0,12.057958231158128,111936.0,0.009416789980605245
1272,88.0,15.59560947787929,112024.0,0.0105013882487335
1273,88.0,14.005233204987572,112112.0,0.009743680733002046
1274,88.0,9.62291610337725,112200.0,0.013574478301134977
1275,88.0,13.939685512649477,112288.0,0.010856154353611848
1276,88.0,12.88948434781116,112376.0,0.01226650732992725
1277,88.0,12.511661030379054,112464.0,0.010269719683988527
1278,88.0,13.526928288854833,112552.0,0.01013126905838197
1279,88.0,14.756743675609783,112640.0,0.01094418785280802
1280,88.0,13.162214101046654,112728.0,0.010833056516606699
1281,88.0,14.785562613139358,112816.0,0.011487131493843415
1282,88.0,14.731110276558711,112904.0,0.01123184109614654
1283,88.0,16.970292475161354,112992.0,0.009826921857893467
1284,88.0,14.869527247485717,113080.0,0.009893405145372857
1285,88.0,16.17586304034071,113168.0,0.011491760209372098
1286,88.0,12.190072819192675,113256.0,0.010089822790839455
1287,88.0,13.143526368268944,113344.0,0.011085517111827026
1288,88.0,16.086175961646738,113432.0,0.00989741865884174
1289,88.0,16.043996883981087,113520.0,0.013937144963578745
1290,88.0,13.139556837868309,113608.0,0.011918954318389297
1291,88.0,14.027059082880509,113696.0,0.012664783259176395
1292,88.0,-6.694515204025196,113784.0,0.010590407362377102
1293,88.0,4.816125892654265,113872.0,0.00979984964413399
1294,88.0,8.998974347743221,113960.0,0.01119327528232878
1295,88.0,14.098497830145167,114048.0,0.011832903350957415
1296,88.0,-4.976799356723927,114136.0,0.012078276115723631
1297,88.0,15.91979930169083,114224.0,0.010808310450308702
1298,88.0,14.396923320369204,114312.0,0.011825594902885232
1299,88.0,17.006126340910768,114400.0,0.01100111748515205
1300,88.0,18.636554996868206,114488.0,0.010247829095037147
1301,88.0,17.60014443342341,114576.0,0.010574322405525229
1302,88.0,14.735280437113584,114664.0,0.011411015155979178
1303,88.0,13.268266234009474,114752.0,0.012093366314233705
1304,88.0,15.85188442627911,114840.0,0.009386006361720238
1305,88.0,15.384161356123688,114928.0,0.011926932027563453
1306,88.0,10.12345534573154,115016.0,0.0113863421138376
1307,88.0,13.559310542325619,115104.0,0.012064422650093382
1308,88.0,-0.11586507818076397,115192.0,0.011470247017727657
1309,88.0,16.38545069874982,115280.0,0.01102533705786548
1310,88.0,16.277247414335207,115368.0,0.012287281411276623
1311,88.0,14.556037609414023,115456.0,0.010465705894272436
1312,88.0,4.488847541754234,115544.0,0.011569290421903133
1313,88.0,13.284528582083215,115632.0,0.010790346190333366
1314,88.0,14.220834690223361,115720.0,0.01029047200625593
1315,88.0,17.17815996054343,115808.0,0.01000224784101275
1316,88.0,15.654093095792817,115896.0,0.011002891993319447
1317,88.0,17.493983721551945,115984.0,0.011017149822278456
1318,88.0,14.08966952827001,116072.0,0.012588826473802328
1319,88.0,16.065954221449363,116160.0,0.011457079386507923
1320,88.0,19.21839229658152,116248.0,0.013036388395862146
1321,88.0,5.519130880599745,116336.0,0.012488193746486848
1322,88.0,17.13032372057618,116424.0,0.011552827517417345
1323,88.0,16.106578272665928,116512.0,0.011834501881491055
1324,88.0,16.27437718525685,116600.0,0.010844328864054247
1325,88.0,15.626790001296056,116688.0,0.011797068852253935
1326,88.0,16.267019860942924,116776.0,0.010407841235229915
1327,88.0,15.985064666681918,116864.0,0.011964246651835063
1328,88.0,15.20221517289584,116952.0,0.01086072536947375
1329,88.0,14.546938573038256,117040.0,0.010489534840665081
1330,88.0,17.261331473886663,117128.0,0.011184043631973591
1331,88.0,-3.0,117216.0,0.011932118160819466
1332,88.0,13.896940234737412,117304.0,0.01250272356397049
1333,88.0,15.51998352209863,117392.0,0.010938695822419091
1334,88.0,15.778180544088944,117480.0,0.01058740575205196
1335,88.0,16.779060978255956,117568.0,0.010602587241340767
1336,88.0,16.75138159804535,117656.0,0.012825199508700858
1337,88.0,9.203256961123849,117744.0,0.010918169049546123
1338,88.0,14.570421987453923,117832.0,0.01168338501487266
1339,88.0,12.520645258788779,117920.0,0.010274266146800735
1340,88.0,19.137107613867848,118008.0,0.010885082079436292
1341,88.0,18.285163912404226,118096.0,0.011023001618344675
1342,88.0,3.0353172114809617,118184.0,0.012714398580349305
1343,88.0,15.627519773622927,118272.0,0.014383540700443766
1344,88.0,15.736328589674358,118360.0,0.010841742433099584
1345,88.0,14.058705959239916,118448.0,0.010281834497370503
1346,88.0,7.258208736126953,118536.0,0.0127637330442667
1347,88.0,18.044379360465793,118624.0,0.010325031863017515
1348,88.0,9.268266234009474,118712.0,0.01162731272845783
1349,88.0,15.695001337683832,118800.0,0.012318183625624939
1350,88.0,15.590271273021415,118888.0,0.011718755757266825
1351,88.0,-0.13984735457381614,118976.0,0.011199239916591481
1352,88.0,10.777212329613935,119064.0,0.011223655807870355
1353,88.0,13.835790670859277,119152.0,0.010490757773037662
1354,88.0,14.960266830311113,119240.0,0.012265460205857049
1355,88.0,14.970330455813567,119328.0,0.009593815542757511
1356,88.0,-4.0,119416.0,0.01170546390031549
1357,88.0,15.745320088235307,119504.0,0.013204267587174068
1358,88.0,18.63225178530848,119592.0,0.011021975427865982
1359,88.0,16.541692500600544,119680.0,0.011305102358826181
1360,88.0,15.106507388455313,119768.0,0.013003916225650093
1361,88.0,8.423863182168681,119856.0,0.010667103406211192
1362,88.0,16.256290414483622,119944.0,0.010485608532855456
1363,88.0,14.985423203707334,120032.0,0.012986926615915516
1364,88.0,12.729252017170174,120120.0,0.017300704642283646
1365,88.0,14.26136064297659,120208.0,0.014828407226807692
1366,88.0,17.49272406993665,120296.0,0.0135065511461686
1367,88.0,8.629345915480172,120384.0,0.011850907911800525
1368,88.0,17.730890668836338,120472.0,0.012260957451706583
1369,88.0,0.019899478463200504,120560.0,0.013877174139700153
1370,88.0,16.417805045961202,120648.0,0.011958718426864256
1371,88.0,14.311558943488041,120736.0,0.012259312566708435
1372,88.0,14.156172539561968,120824.0,0.014800267929041927
1373,88.0,-3.0,120912.0,0.012098049109970982
1374,88.0,17.037962066026026,121000.0,0.011594021671705625
1375,88.0,14.151850374329715,121088.0,0.01168182998133654
1376,88.0,14.087014761902047,121176.0,0.012372470143335786
1377,88.0,-0.9767993567239266,121264.0,0.010119341546669602
1378,88.0,8.913504216882217,121352.0,0.011520214717496525
1379,88.0,-0.33807867050508333,121440.0,0.011193087451498617
1380,88.0,12.867608429102908,121528.0,0.011034862095998093
1381,88.0,11.151013609355083,121616.0,0.01069564080204476
1382,88.0,17.469451397444725,121704.0,0.010428211905739525
1383,88.0,9.677951605602223,121792.0,0.011419378326867114
1384,88.0,16.483965181152435,121880.0,0.01318203456784514
1385,88.0,15.25617692503928,121968.0,0.012202540116215294
1386,88.0,1.8468215726034822,122056.0,0.011632879201153462
1387,88.0,13.53848859141739,122144.0,0.010689522287893024
1388,88.0,17.814436657078453,122232.0,0.011447969993407076
1389,88.0,9.703639823773797,122320.0,0.013530850283462893
1390,88.0,-5.0,122408.0,0.012889195678078315
1391,88.0,17.35916828034681,122496.0,0.012077022703703155
1392,88.0,4.541933492904181,122584.0,0.011219394647262314
1393,88.0,17.726200429435416,122672.0,0.011676670390773903
1394,88.0,16.05202846219694,122760.0,0.012434562583538618
1395,88.0,14.777776293354407,122848.0,0.011887439187954773
1396,88.0,14.98521892142491,122936.0,0.01108582288196141
1397,88.0,16.1051194950111,123024.0,0.011279857272959569
1398,88.0,-1.0,123112.0,0.013447878204963425
1399,88.0,14.514791251743254,123200.0,0.013132161862978881
1400,88.0,19.661199732553335,123288.0,0.011333687442608854
1401,88.0,15.6742165149452,123376.0,0.010876585687087341
1402,88.0,19.609051142032406,123464.0,0.01174149329943413
1403,88.0,11.475853787805583,123552.0,0.010396608659489588
1404,88.0,18.144741427024595,123640.0,0.013124056372114203
1405,88.0,15.261331473886662,123728.0,0.011820193761113014
1406,88.0,16.723963591312256,123816.0,0.013555038614537229
1407,88.0,16.373066718249554,123904.0,0.011112084485251795
1408,88.0,14.220549117714878,123992.0,0.011670105857774615
1409,88.0,16.843570017889817,124080.0,0.013101928232407028
1410,88.0,15.36542976915381,124168.0,0.012541331477801908
1411,88.0,18.86760842910291,124256.0,0.01118369940245016
1412,88.0,18.829613747583245,124344.0,0.011715095532550053
1413,88.0,13.57191053284962,124432.0,0.01148794576610354
1414,88.0,0.0,124520.0,0.013900228627872739
1415,88.0,16.467376132429703,124608.0,0.01672731073234569
1416,88.0,16.923220342018944,124696.0,0.010919345860284839
1417,88.0,17.582957561557578,124784.0,0.010580839927900921
1418,88.0,13.44199569356715,124872.0,0.013089890676465902
1419,88.0,-1.5861405112730358,124960.0,0.012929179113019596
1420,88.0,17.483965181152435,125048.0,0.012548427076332948
1421,88.0,-1.2353566437944234,125136.0,0.013960964004085823
1422,88.0,16.372098308968802,125224.0,0.012195606419647282
1423,88.0,-1.0,125312.0,0.01190632753158835
1424,88.0,-3.0,125400.0,0.010081653927706859
1425,88.0,14.473837353112582,125488.0,0.010243494508110663
1426,88.0,19.21839229658152,125576.0,0.011718801201575181
1427,88.0,0.4795798225326906,125664.0,0.01225700398737734
1428,88.0,-0.8361885959969799,125752.0,0.01090294065546583
1429,88.0,11.171083388039246,125840.0,0.014126345896246758
1430,88.0,-1.763047166936395,125928.0,0.013124379668046127
1431,88.0,17.701496760676672,126016.0,0.01089561768722805
1432,88.0,2.4456302226739,126104.0,0.012867576019330458
1433,88.0,16.95298401029809,126192.0,0.012105354510078376
1434,88.0,-4.0,126280.0,0.012044797947799618
1435,88.0,17.628296607556848,126368.0,0.011513493531806902
1436,88.0,15.41831982947457,126456.0,0.01405756234784018
1437,88.0,0.0,126544.0,0.011985882587561553
1438,88.0,16.52064525878878,126632.0,0.011465052058073607
1439,88.0,15.98521892142491,126720.0,0.012317326131530783
1440,88.0,9.495926405424168,126808.0,0.011829146268692884
1441,88.0,17.587818457474782,126896.0,0.01294085726311261
1442,88.0,13.6742165149452,126984.0,0.01035633772103624
1443,88.0,-4.0,127072.0,0.011025516273961826
1444,88.0,13.14929199382568,127160.0,0.01274523384530436
1445,88.0,13.599760023099316,127248.0,0.011592240115119652
1446,88.0,18.139664733605972,127336.0,0.011169437065043232
1447,88.0,-2.0,127424.0,0.011600565715608272
1448,88.0,16.233357579712155,127512.0,0.012844782407310877
1449,88.0,17.44322878378996,127600.0,0.011638823071156035
1450,88.0,11.06379041005125,127688.0,0.011120220794427123
1451,88.0,0.0,127776.0,0.012182134986770425
1452,88.0,16.44199569356715,127864.0,0.012749768984080716
1453,88.0,-2.0,127952.0,0.011000101221725345
1454,88.0,16.483965181152435,128040.0,0.011306286450814117
1455,88.0,-1.0,128128.0,0.01453351682390679
1456,88.0,-0.6519342358084437,128216.0,0.012965417848053303
1457,88.0,3.4456302226739,128304.0,0.01090728023766794
1458,88.0,18.714793305984916,128392.0,0.011319981803270903
1459,88.0,-1.8513469851881286,128480.0,0.013258522842079401
1460,88.0,8.171083388039246,128568.0,0.012247462756931782
1461,88.0,0.023200643276073407,128656.0,0.012642785504629666
1462,88.0,11.010398877998124,128744.0,0.010989975078370084
1463,88.0,19.037324921395626,128832.0,0.011852661444043571
1464,88.0,-2.0,128920.0,0.012303655564954335
1465,88.0,17.748116863489262,129008.0,0.012122290801595558
1466,88.0,0.11160652651969971,129096.0,0.014243157495829191
1467,88.0,-1.0,129184.0,0.011530273784459992
1468,88.0,-2.0,129272.0,0.012541402999142354
1469,88.0,18.48269684666619,129360.0,0.012381325137208809
1470,88.0,16.960266830311113,129448.0,0.010896946832706983
1471,88.0,-1.0,129536.0,0.010891246334226294
1472,88.0,0.0,129624.0,0.014514704954556444
1473,88.0,-1.0,129712.0,0.017707583409818737
1474,88.0,14.746005559407504,129800.0,0.013370294250886549
